name,id,description
Área de Proteção Ambiental Marinha Recifes Serrambi,6053,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Marinho Banco do Álvaro,6048,nature reserve in Brazil (Parque Estadual)
Parque Estadual Marinho Banco do Tarol,6049,nature reserve in Brazil (Parque Estadual)
Parque Estadual Marinho da Laje de Santos,931,nature reserve in Brazil (Parque Estadual)
Parque Estadual Marinho da Pedra da Risca do Meio,2313,nature reserve in Brazil (Parque Estadual)
Parque Nacional Marinho das Ilhas dos Currais,5369,nature reserve in Brazil (Parque Nacional)
Parque Estadual Marinho de Areia Vermelha,2895,nature reserve in Brazil (Parque Estadual)
Parque Nacional Marinho de Fernando de Noronha,870,nature reserve in Brazil (Parque Nacional)
Reserva de Desenvolvimento Sustentável Marinho do Aventureiro,2450,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Parque Estadual Marinho do Parcel de Manuel Luís,764,nature reserve in Brazil (Parque Estadual)
Parque Nacional Marinho dos Abrolhos,988,nature reserve in Brazil (Parque Nacional)
Floresta Nacional Mário Xavier,949,nature reserve in Brazil (Floresta Nacional)
Parque Estadual Marituba,6052,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Marituba do Peixe,1054,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Massairo Okamura,3457,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Massambaba,2175,nature reserve in Brazil (Área de Proteção Ambiental)
Reserva Extrativista Massaranduba,3026,nature reserve in Brazil (Reserva Extrativista)
Parque Estadual Mata Atlântica,5508,nature reserve in Brazil (Parque Estadual)
Reserva Biológica de Uso Sustentável Florestal Mata Atlântica,3164,nature reserve in Brazil (Reserva Biológica de Uso Sustentável Florestal)
CEC Mata Atlântica,5201,nature reserve in Brazil (CEC)
Parque Estadual Mata da Pimenteira,5242,nature reserve in Brazil (Parque Estadual)
Parque Estadual Mata da Pipa,5653,nature reserve in Brazil (Parque Estadual)
Parque Estadual Mata das Flores,1038,nature reserve in Brazil (Parque Estadual)
Refúgio de Vida Silvestre Mata da Usina São José,5534,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata de Bom Jardim,5535,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata de Caraúna,5536,nature reserve in Brazil (Refúgio de Vida Silvestre)
Parque Estadual Mata de Duas Lagoas,5523,nature reserve in Brazil (Parque Estadual)
Refúgio de Vida Silvestre Mata de Jaguaribe,5538,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata de Miritiba,5539,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata de Mussaíba,5540,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata de Santa Cruz,6056,nature reserve in Brazil (Refúgio de Vida Silvestre)
Área de Relevante Interesse Ecológico Mata de Santa Genebra,1169,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Refúgio de Vida Silvestre Mata de Tapacurá,5537,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata do Amparo,1244,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata do Bitury,6061,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata do Buraquinho,5541,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata do Camucim,5530,nature reserve in Brazil (Refúgio de Vida Silvestre)
Estação Ecológica Mata do Cedro,3426,nature reserve in Brazil (Estação Ecológica)
Área de Relevante Interesse Ecológico Mata do Cipó,5643,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Refúgio de Vida Silvestre Mata do Contra Açude,5542,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata do Curado,5543,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata do Engenho Salgadinho,5544,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata do Engenho São João,1215,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata do Engenho Uchóa,5545,nature reserve in Brazil (Refúgio de Vida Silvestre)
Parque Estadual Mata do Godoy,1049,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Mata do Iguatemi,948,nature reserve in Brazil (Área de Proteção Ambiental)
Estação Ecológica Mata do Jacaré,925,nature reserve in Brazil (Estação Ecológica)
Refúgio de Vida Silvestre Mata do Junco,4903,nature reserve in Brazil (Refúgio de Vida Silvestre)
Área de Proteção Ambiental Mata do Krambeck,2822,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Mata do Limoeiro,5524,nature reserve in Brazil (Parque Estadual)
Refúgio de Vida Silvestre Mata do Outeiro do Pedro,5546,nature reserve in Brazil (Refúgio de Vida Silvestre)
Parque Estadual Mata do Pau Ferro,1003,nature reserve in Brazil (Parque Estadual)
Refúgio de Vida Silvestre Mata do Quizanga,5547,nature reserve in Brazil (Refúgio de Vida Silvestre)
Reserva Ecológica Mata do Rio Vermelho,1002,nature reserve in Brazil (Reserva Ecológica)
Estação Ecológica Mata dos Ausentes,2136,nature reserve in Brazil (Estação Ecológica)
Refúgio de Vida Silvestre Mata do Sistema Gurjaú,5548,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata dos Muriquis,4946,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata do Toro,5549,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata do Urucu,5550,nature reserve in Brazil (Refúgio de Vida Silvestre)
Parque Estadual Mata do Xém-Xém,2896,nature reserve in Brazil (Parque Estadual)
Parque Estadual Mata do Zumbi,5525,nature reserve in Brazil (Parque Estadual)
Refúgio de Vida Silvestre Mata Engenho Macaxeira,5551,nature reserve in Brazil (Refúgio de Vida Silvestre)
Reserva Biológica Mata Escura,3524,nature reserve in Brazil (Reserva Biológica)
Reserva Extrativista Mata Grande,629,nature reserve in Brazil (Reserva Extrativista)
Floresta Nacional Mata Grande (FLONA),4182,nature reserve in Brazil (Floresta Nacional)
Refúgio de Vida Silvestre Mata Lanço dos Cações,5552,nature reserve in Brazil (Refúgio de Vida Silvestre)
Área de Relevante Interesse Ecológico Matão de Cosmópolis,896,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Reserva Biológica Mata Paludosa,2891,nature reserve in Brazil (Reserva Biológica)
Estação Ecológica Mata Preta,4382,nature reserve in Brazil (Estação Ecológica)
Parque Estadual Mata São Francisco,1180,nature reserve in Brazil (Parque Estadual)
Refúgio de Vida Silvestre Mata São João da Várzea,5553,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Matas de Água Azul,6058,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Matas de Siriji,6057,nature reserve in Brazil (Refúgio de Vida Silvestre)
Parque Estadual Matas do Segredo,2931,nature reserve in Brazil (Parque Estadual)
Parque Estadual Mata Seca,3428,nature reserve in Brazil (Parque Estadual)
Refúgio de Vida Silvestre Mata Seca,6079,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Mata serra do Cotovelo,5554,nature reserve in Brazil (Refúgio de Vida Silvestre)
Reserva Biológica Mato Grande,2314,nature reserve in Brazil (Reserva Biológica)
Reserva de Desenvolvimento Sustentável Matupiri,5055,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Parque Estadual Matupiri,4858,nature reserve in Brazil (Parque Estadual)
Floresta Estadual Maués,4234,nature reserve in Brazil (Floresta Estadual)
Área de Proteção Ambiental Meandros do Rio Araguaia,1352,nature reserve in Brazil (Área de Proteção Ambiental)
Reserva Extrativista Médio Juruá,1151,nature reserve in Brazil (Reserva Extrativista)
Refúgio de Vida Silvestre Médio Paraíba,5638,nature reserve in Brazil (Refúgio de Vida Silvestre)
Reserva Extrativista Médio Purus,4860,nature reserve in Brazil (Reserva Extrativista)
Parque Estadual Mendanha,5379,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Mestre Álvaro,1036,nature reserve in Brazil (Área de Proteção Ambiental)
Refúgio de Vida Silvestre Mestre DArmas,6080,nature reserve in Brazil (Refúgio de Vida Silvestre)
Refúgio de Vida Silvestre Metrópole da Amazônia,5124,nature reserve in Brazil (Refúgio de Vida Silvestre)
Floresta Estadual Metropolitana,1267,nature reserve in Brazil (Floresta Estadual)
Área de Proteção Ambiental Metropolitana de Belém,772,nature reserve in Brazil (Área de Proteção Ambiental)
Estação Ecológica Mico Leão Preto,3194,nature reserve in Brazil (Estação Ecológica)
Parque Estadual Mirador,763,nature reserve in Brazil (Parque Estadual)
Estação Ecológica Mogi-Guaçu - Prof. Hermógenes de Freitas L. Filho,966,nature reserve in Brazil (Estação Ecológica)
Reserva Biológica Mogi-Guaçu (REBIO),1074,nature reserve in Brazil (Reserva Biológica)
Floresta Estadual Mogno,3558,nature reserve in Brazil (Floresta Estadual)
Reserva Extrativista Mogno (Resex),3025,nature reserve in Brazil (Reserva Extrativista)
Parque Estadual Monge,2245,nature reserve in Brazil (Parque Estadual)
Monumento Natural Monólitos de Quixadá,5647,nature reserve in Brazil (Monumento Natural)
Parque Nacional Montanhas do Tumucumaque,3226,nature reserve in Brazil (Parque Nacional)
Parque Estadual Monte Alegre,3169,nature reserve in Brazil (Parque Estadual)
Parque Nacional Monte Pascoal (Parque Nacional e Histórico),997,nature reserve in Brazil (Parque Nacional)
Parque Nacional Monte Roraima,594,nature reserve in Brazil (Parque Nacional)
Parque Estadual Montezuma,5514,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Morro da Pedreira,933,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Relevante Interesse Ecológico Morro da Vargem,4819,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Monumento Natural Morro de Santo Antônio,4870,nature reserve in Brazil (Monumento Natural)
Área de Proteção Ambiental Morro de São Bento,954,nature reserve in Brazil (Área de Proteção Ambiental)
Refúgio de Vida Silvestre Morro do Careca,6081,nature reserve in Brazil (Refúgio de Vida Silvestre)
Parque Estadual Morro do Chapéu,2084,nature reserve in Brazil (Parque Estadual)
Parque Estadual Morro do Diabo,902,nature reserve in Brazil (Parque Estadual)
Reserva Biológica Morro dos Seis Lagos,792,nature reserve in Brazil (Reserva Biológica)
Área de Proteção Ambiental Morro do Urubu,2842,nature reserve in Brazil (Área de Proteção Ambiental)
Refúgio de Vida Silvestre Morros do Craunã e do Padre,5531,nature reserve in Brazil (Refúgio de Vida Silvestre)
Área de Proteção Ambiental Morros Garapenses,5137,nature reserve in Brazil (Área de Proteção Ambiental)
Floresta Nacional Mulata,1394,nature reserve in Brazil (Floresta Nacional)
Área de Proteção Ambiental Murici,5210,nature reserve in Brazil (Área de Proteção Ambiental)
Estação Ecológica Murici (ESEC),2579,nature reserve in Brazil (Estação Ecológica)
Floresta Estadual de Rendimento Sustentado Mutum,3018,nature reserve in Brazil (Floresta Estadual de Rendimento Sustentado)
Parque Estadual Nascentes,6102,nature reserve in Brazil (Parque Estadual)
Reserva Biológica Nascentes da Serra do Cachimbo,4327,nature reserve in Brazil (Reserva Biológica)
Área de Proteção Ambiental Nascentes de Araguaína,2957,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Nacional Nascentes do Lago Jari,4843,nature reserve in Brazil (Parque Nacional)
Parque Estadual Nascentes do Paranapanema,5306,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Nascentes do Rio Canindé,5465,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Relevante Interesse Ecológico Nascentes do Rio de Contas,3563,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Área de Proteção Ambiental Nascentes do Rio Longá,5466,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Nascentes do Rio Paraguai,5114,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Nacional Nascentes do Rio Parnaíba,3193,nature reserve in Brazil (Parque Nacional)
Parque Estadual Nascentes do Rio Taquari,2932,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Nascentes do Rio Uruçuí-Preto,5467,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Nascentes do Rio Vermelho,2883,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Nascentes do Tietê,848,nature reserve in Brazil (Parque Estadual)
Reserva de Desenvolvimento Sustentável Nascentes Geraizeiras,5406,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Área de Proteção Ambiental Naufrágio Queimado,6037,nature reserve in Brazil (Área de Proteção Ambiental)
Floresta Nacional Negreiros,4884,nature reserve in Brazil (Floresta Nacional)
Área de Proteção Ambiental Nhamundá,4232,nature reserve in Brazil (Área de Proteção Ambiental)
Estação Ecológica Niquiá,609,nature reserve in Brazil (Estação Ecológica)
Floresta Nacional Nísia Floresta,2886,nature reserve in Brazil (Floresta Nacional)
Estação Ecológica Noroeste Paulista,907,nature reserve in Brazil (Estação Ecológica)
Floresta Estadual Noroeste Paulista,6033,nature reserve in Brazil (Floresta Estadual)
Parque Estadual Nova Baden,2137,nature reserve in Brazil (Parque Estadual)
Monumento Natural O Frade e a Freira,5642,nature reserve in Brazil (Monumento Natural)
Área de Proteção Ambiental Onças,6036,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Nacional Pacaás Novos,596,nature reserve in Brazil (Parque Nacional)
Floresta Nacional Pacotuba,3463,nature reserve in Brazil (Floresta Nacional)
Floresta Nacional Palmares,4268,nature reserve in Brazil (Floresta Nacional)
Parque Estadual Palmas,2246,nature reserve in Brazil (Parque Estadual)
Parque Estadual Palmito,2435,nature reserve in Brazil (Parque Estadual)
Reserva Biológica de Uso Sustentável Florestal Pantanal,5188,nature reserve in Brazil (Reserva Biológica de Uso Sustentável Florestal)
Parque Estadual Pantanal do Rio Negro,2933,nature reserve in Brazil (Parque Estadual)
Parque Nacional Pantanal Mato-Grossense,600,nature reserve in Brazil (Parque Nacional)
Parque Estadual Papagaio Charão,2308,nature reserve in Brazil (Parque Estadual)
Parque Estadual Paracatu,5515,nature reserve in Brazil (Parque Estadual)
Estação Ecológica Paranapanema (ESEC),961,nature reserve in Brazil (Estação Ecológica)
Floresta Estadual Paranapanema (FES),2208,nature reserve in Brazil (Floresta Estadual)
Área de Relevante Interesse Ecológico Paranoá Sul,1303,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Floresta Nacional Paraopeba,2351,nature reserve in Brazil (Floresta Nacional)
Parque Estadual Paraúna,2888,nature reserve in Brazil (Parque Estadual)
Reserva Biológica Parazinho,808,nature reserve in Brazil (Reserva Biológica)
CEC Parna da Serra da Capivara/Parna da Serra das Confusões,4301,nature reserve in Brazil (CEC)
Área de Proteção Ambiental Parque e Fazenda do Carmo,882,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Relevante Interesse Ecológico Parque Juscelino Kubitschek,2530,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Floresta Estadual Paru,4642,nature reserve in Brazil (Floresta Estadual)
Floresta Estadual Passa Dois,1191,nature reserve in Brazil (Floresta Estadual)
Floresta Nacional Passa Quatro,2349,nature reserve in Brazil (Floresta Nacional)
Área de Proteção Ambiental Passaúna,1283,nature reserve in Brazil (Área de Proteção Ambiental)
Floresta Nacional Passo Fundo,1291,nature reserve in Brazil (Floresta Nacional)
Parque Nacional Pau Brasil,2519,nature reserve in Brazil (Parque Nacional)
Estação Ecológica Pau Brasil,6034,nature reserve in Brazil (Estação Ecológica)
Área de Proteção Ambiental Pau Brasil (APA),3191,nature reserve in Brazil (Área de Proteção Ambiental)
RFAU Pau Doleo,5565,nature reserve in Brazil (RFAU)
Parque Estadual Pau Furado,4825,nature reserve in Brazil (Parque Estadual)
Parque Estadual Paulo Cesar Vinha,1039,nature reserve in Brazil (Parque Estadual)
Estação Ecológica Paulo de Faria,1060,nature reserve in Brazil (Estação Ecológica)
Parque Estadual Pau-Oco,1181,nature reserve in Brazil (Parque Estadual)
Floresta Nacional Pau-Rosa,1400,nature reserve in Brazil (Floresta Nacional)
Área de Proteção Ambiental Paytuna,3170,nature reserve in Brazil (Área de Proteção Ambiental)
Estação Ecológica Pecém,2807,nature reserve in Brazil (Estação Ecológica)
Área de Proteção Ambiental Pé da Serra Azul,812,nature reserve in Brazil (Área de Proteção Ambiental)
Floresta Estadual Pederneiras,2783,nature reserve in Brazil (Floresta Estadual)
Parque Estadual Pedra Azul,1035,nature reserve in Brazil (Parque Estadual)
Área de Relevante Interesse Ecológico Pedra Branca (ARIE),895,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Parque Estadual Pedra Branca (PES),1288,nature reserve in Brazil (Parque Estadual)
Parque Estadual Pedra da Boca,2897,nature reserve in Brazil (Parque Estadual)
Monumento Natural Pedra da Cebola,2976,nature reserve in Brazil (Monumento Natural)
"Monumento Natural Pedra do Baú,",6030,nature reserve in Brazil (Monumento Natural)
Monumento Natural Pedra do Cachorro,5507,nature reserve in Brazil (Monumento Natural)
Área de Proteção Ambiental Pedra do Elefante,4820,nature reserve in Brazil (Área de Proteção Ambiental)
Monumento Natural Pedra Grande,5128,nature reserve in Brazil (Monumento Natural)
Parque Estadual Pedra Selada,5509,nature reserve in Brazil (Parque Estadual)
Reserva Extrativista Pedras Negras,1320,nature reserve in Brazil (Reserva Extrativista)
Reserva Biológica Pedra Talhada,856,nature reserve in Brazil (Reserva Biológica)
Parque Estadual Penhasco Verde,2764,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Pequeno,2431,nature reserve in Brazil (Área de Proteção Ambiental)
Floresta Estadual de Rendimento Sustentado Periquito,3017,nature reserve in Brazil (Floresta Estadual de Rendimento Sustentado)
Refúgio de Vida Silvestre Periquito Cara-Suja,5648,nature reserve in Brazil (Refúgio de Vida Silvestre)
Reserva Biológica Perobas,4440,nature reserve in Brazil (Reserva Biológica)
Refúgio de Vida Silvestre Pe. Sérgio Tonetto,5437,nature reserve in Brazil (Refúgio de Vida Silvestre)
Monumento Natural Peter Lund,5099,nature reserve in Brazil (Monumento Natural)
Área de Proteção Ambiental Petrópolis,887,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Piaçabuçu,986,nature reserve in Brazil (Área de Proteção Ambiental)
Reserva de Desenvolvimento Sustentável Piagaçu-Purus,3552,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Parque Nacional Pico da Neblina,597,nature reserve in Brazil (Parque Nacional)
Área de Proteção Ambiental Pico do Goiapaba-Açu,1031,nature reserve in Brazil (Área de Proteção Ambiental)
Monumento Natural Pico do Ibituruna,2148,nature reserve in Brazil (Monumento Natural)
Monumento Natural Pico do Itabirito,6039,nature reserve in Brazil (Monumento Natural)
Parque Estadual Pico do Itambé,2814,nature reserve in Brazil (Parque Estadual)
Parque Estadual Pico do Jabre,1004,nature reserve in Brazil (Parque Estadual)
Parque Estadual Pico do Marumbi,1190,nature reserve in Brazil (Parque Estadual)
Parque Estadual Pico Paraná,3188,nature reserve in Brazil (Parque Estadual)
Refúgio de Vida Silvestre Pinhão,1273,nature reserve in Brazil (Refúgio de Vida Silvestre)
Reserva de Desenvolvimento Sustentável Pinheirinhos,4933,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Reserva Extrativista Piquiá,3024,nature reserve in Brazil (Reserva Extrativista)
Área de Proteção Ambiental Piquiri-Una,2014,nature reserve in Brazil (Área de Proteção Ambiental)
Floresta Nacional Piraí do Sul,4238,nature reserve in Brazil (Floresta Nacional)
Floresta Estadual Piraju,1075,nature reserve in Brazil (Floresta Estadual)
Estação Ecológica Pirapitinga,1103,nature reserve in Brazil (Estação Ecológica)
Área de Proteção Ambiental Piraquara,2239,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Pireneus (APA),2889,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Pirineus (PES),2141,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Planalto Central,2967,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Planalto do Turvo,4938,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Plataforma Continental do Litoral Norte,3566,nature reserve in Brazil (Área de Proteção Ambiental)
Reserva Biológica Poço das Antas,987,nature reserve in Brazil (Reserva Biológica)
Parque Estadual Podocarpus,2301,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Ponta da Baleia/Abrolhos,1208,nature reserve in Brazil (Área de Proteção Ambiental)
Reserva de Desenvolvimento Sustentável Ponta do Tubarão,4817,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Monumento Natural Pontal da Santa Cruz,6076,nature reserve in Brazil (Monumento Natural)
Monumento Natural Pontões Capixabas,3476,nature reserve in Brazil (Monumento Natural)
Parque Estadual Porto Ferreira,876,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Pouso Alto,3258,nature reserve in Brazil (Área de Proteção Ambiental)
Reserva Biológica Praia do Sul,2190,nature reserve in Brazil (Reserva Biológica)
Área de Proteção Ambiental Praia Mole,1032,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Pratigi,2850,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Prelado,4769,nature reserve in Brazil (Parque Estadual)
Parque Estadual Professor José Wachowicz,3190,nature reserve in Brazil (Parque Estadual)
Área de Relevante Interesse Ecológico Proj. Dinâmica B. de Fragmentos Florestais,3197,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Parque Estadual Prosa,3499,nature reserve in Brazil (Parque Estadual)
Reserva de Desenvolvimento Sustentável Pucuruí-Ararão,3167,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Reserva de Desenvolvimento Sustentável Puranga Conquista,5388,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Floresta Nacional Purus,651,nature reserve in Brazil (Floresta Nacional)
Parque Estadual Quarta Colônia,5510,nature reserve in Brazil (Parque Estadual)
Refúgio de Vida Silvestre Quelônios do Araguaia,2762,nature reserve in Brazil (Refúgio de Vida Silvestre)
Reserva Extrativista Quilombo Frechal,632,nature reserve in Brazil (Reserva Extrativista)
Reserva de Desenvolvimento Sustentável Quilombos de Barra do Turvo,4932,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Área de Proteção Ambiental Quilombos do Médio Ribeira,4941,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Quineira,4765,nature reserve in Brazil (Parque Estadual)
Parque Estadual Rangel,3060,nature reserve in Brazil (Parque Estadual)
Estação Ecológica Raso da Catarina,983,nature reserve in Brazil (Estação Ecológica)
Reserva Extrativista Recanto das Araras de Terra Ronca,4510,nature reserve in Brazil (Reserva Extrativista)
Área de Proteção Ambiental Recifes de Corais,3543,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Reentrâncias Maranhenses,782,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Região de Maracanã,780,nature reserve in Brazil (Área de Proteção Ambiental)
Reserva Extrativista Renascer,4764,nature reserve in Brazil (Reserva Extrativista)
CEC Reserva Florestal Adolpho Ducke Puraquequara,5445,nature reserve in Brazil (CEC)
Parque Estadual Restinga de Bertioga,6032,nature reserve in Brazil (Parque Estadual)
Floresta Nacional Restinga de Cabedelo,4237,nature reserve in Brazil (Floresta Nacional)
Parque Nacional Restinga de Jurubatiba,2425,nature reserve in Brazil (Parque Nacional)
Área de Relevante Interesse Ecológico Riacho da Matinha,6073,nature reserve in Brazil (Área de Relevante Interesse Ecológico)
Refúgio de Vida Silvestre Riacho Pontal,5386,nature reserve in Brazil (Refúgio de Vida Silvestre)
Estação Ecológica Ribeirão Preto,1061,nature reserve in Brazil (Estação Ecológica)
Estação Ecológica Rio Acre,610,nature reserve in Brazil (Estação Ecológica)
Reserva de Desenvolvimento Sustentável Rio Amapá,4335,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Área de Proteção Ambiental Rio Batalha,2791,nature reserve in Brazil (Área de Proteção Ambiental)
Reserva Extrativista Rio Cajari,627,nature reserve in Brazil (Reserva Extrativista)
Parque Estadual Rio Canoas,4815,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Rio Capivara,1027,nature reserve in Brazil (Área de Proteção Ambiental)
Reserva Extrativista Rio Cautário,1399,nature reserve in Brazil (Reserva Extrativista)
Reserva Extrativista Rio Cautário (Estadual),1322,nature reserve in Brazil (Reserva Extrativista)
Área de Proteção Ambiental Rio Cênico Rotas Monçoeiras,3062,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Rio Cocó,2008,nature reserve in Brazil (Parque Estadual)
Parque Estadual Rio Corrente,2922,nature reserve in Brazil (Parque Estadual)
Área de Proteção Ambiental Rio Curiaú,807,nature reserve in Brazil (Área de Proteção Ambiental)
Área de Proteção Ambiental Rio da Casca,5155,nature reserve in Brazil (Área de Proteção Ambiental)
Estação Ecológica Rio da Casca,3542,nature reserve in Brazil (Estação Ecológica)
Parque Estadual Rio da Onça,1282,nature reserve in Brazil (Parque Estadual)
Reserva Biológica Rio Descoberto,5556,nature reserve in Brazil (Reserva Biológica)
Parque Estadual Rio Doce,1163,nature reserve in Brazil (Parque Estadual)
Parque Estadual Rio do Peixe,3420,nature reserve in Brazil (Parque Estadual)
Refúgio de Vida Silvestre Rio dos Frades,4475,nature reserve in Brazil (Refúgio de Vida Silvestre)
Estação Ecológica Rio dos Touros,2900,nature reserve in Brazil (Estação Ecológica)
Estação Ecológica Rio Flor do Prado,4806,nature reserve in Brazil (Estação Ecológica)
Monumento Natural Rio Formoso,4187,nature reserve in Brazil (Monumento Natural)
Reserva Extrativista Rio Gregório,4803,nature reserve in Brazil (Reserva Extrativista)
Floresta Estadual Rio Gregório,3559,nature reserve in Brazil (Floresta Estadual)
Área de Proteção Ambiental Rio Guandu,2965,nature reserve in Brazil (Área de Proteção Ambiental)
Parque Estadual Rio Guarani,2765,nature reserve in Brazil (Parque Estadual)
Reserva de Desenvolvimento Sustentável Rio Iratapuru,1350,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Reserva Extrativista Rio Iriri,4480,nature reserve in Brazil (Reserva Extrativista)
Parque Estadual Rio Ivinhema,2930,nature reserve in Brazil (Parque Estadual)
Reserva Extrativista Rio Jutaí,3199,nature reserve in Brazil (Reserva Extrativista)
Floresta Estadual Rio Liberdade,3560,nature reserve in Brazil (Floresta Estadual)
Área de Proteção Ambiental Rio Macacu,3470,nature reserve in Brazil (Área de Proteção Ambiental)
Floresta Estadual de Rendimento Sustentado Rio Machado,816,nature reserve in Brazil (Floresta Estadual de Rendimento Sustentado)
Área de Proteção Ambiental Rio Madeira,841,nature reserve in Brazil (Área de Proteção Ambiental)
Reserva de Desenvolvimento Sustentável Rio Madeira,4773,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Floresta Estadual de Rendimento Sustentado Rio Madeira (B),3016,nature reserve in Brazil (Floresta Estadual de Rendimento Sustentado)
Floresta Estadual de Rendimento Sustentado Rio Madeira (C),4186,nature reserve in Brazil (Floresta Estadual de Rendimento Sustentado)
Estação Ecológica Rio Madeirinha,1347,nature reserve in Brazil (Estação Ecológica)
Área de Proteção Ambiental Rio Maranguapinho,6070,nature reserve in Brazil (Área de Proteção Ambiental)
Reserva de Desenvolvimento Sustentável Rio Negro,5036,nature reserve in Brazil (Reserva de Desenvolvimento Sustentável)
Parque Estadual Rio Negro Setor Norte,845,nature reserve in Brazil (Parque Estadual)
